Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000244625	MIATNB	22	+	26672767	26780207	0.021547	58.644512	87.691353
ENSG00000276991	MIAT_exon5_3	22	+	26673254	26673630	0.030531	1.434713	2.145331
ENSG00000183765	CHEK2	22	-	28687743	28742422	0.000000	0.000000	0.000000
ENSG00000100209	HSCB	22	+	28742031	28757515	0.555366	90.540138	135.385010
ENSG00000159873	CCDC117	22	+	28772674	28789301	1.942110	128.603012	192.300552
ENSG00000100219	XBP1	22	-	28794555	28800597	4.068196	312.090851	466.670593
ENSG00000226471	CTA-292E10.6	22	+	28800683	28848559	0.012133	29.142323	43.576626
ENSG00000272858	CTA-292E10.8	22	+	28814914	28815662	0.000000	0.000000	0.000000
ENSG00000224256	CTA-292E10.7	22	-	28835893	28836137	0.000000	0.000000	0.000000
ENSG00000183762	KREMEN1	22	+	29073078	29168333	0.270555	45.288631	67.720261
ENSG00000226772	CTA-747E2.10	22	-	29099041	29111683	0.000000	0.000000	0.000000
ENSG00000200871	RNU6-810P	22	+	29134014	29134120	0.000000	0.000000	0.000000
ENSG00000183579	ZNRF3	22	+	28883592	29057487	0.215645	115.165459	172.207336
ENSG00000235786	ZNRF3-IT1	22	+	28992721	29018620	0.409496	19.243036	28.774183
ENSG00000177993	ZNRF3-AS1	22	-	29024999	29031476	0.000000	0.000000	0.000000
ENSG00000185340	GAS2L1	22	+	29306582	29312785	2.358625	167.092316	249.853760
ENSG00000100276	RASL10A	22	-	29312933	29319679	1.192857	95.809685	143.264572
ENSG00000273216	AC002059.10	22	-	29316744	29317220	0.230608	10.836731	16.204205
ENSG00000186998	EMID1	22	+	29205851	29259597	0.507713	104.658554	156.496338
ENSG00000100263	RHBDD3	22	-	29259852	29268209	1.452887	167.371490	250.271225
ENSG00000237015	CTA-984G1.5	22	+	29260889	29262037	0.000000	0.000000	0.000000
ENSG00000182944	EWSR1	22	+	29268009	29300525	4.352417	976.679932	1460.433105
ENSG00000100280	AP1B1	22	-	29327680	29423179	1.669966	494.221558	739.011292
ENSG00000280968	MIR3653	22	-	29333158	29333267	0.000000	0.000000	0.000000
ENSG00000239127	SNORD125	22	-	29333163	29333258	0.000000	0.000000	0.000000
ENSG00000242156	AC000041.8	22	-	29419155	29423193	0.394496	18.538155	27.720173
ENSG00000180957	PITPNB	22	-	27851669	27920134	1.982063	174.371887	260.738953
ENSG00000235954	TTC28-AS1	22	+	27919376	28008581	0.409535	276.313690	413.172913
ENSG00000277460	TTC28-AS1_1	22	+	27919384	27919545	0.004344	0.204133	0.305241
ENSG00000264073	MIR3199-1	22	-	27920525	27920612	0.000000	0.000000	0.000000
ENSG00000283225	MIR3199-2	22	+	27920526	27920611	0.000000	0.000000	0.000000
ENSG00000276150	TTC28-AS1_2	22	+	27922022	27922178	0.053814	2.528827	3.781365
ENSG00000100154	TTC28	22	-	27978014	28679865	0.059766	58.995213	88.215759
ENSG00000274342	TTC28-AS1_3	22	+	27994474	27994654	0.005487	0.257845	0.385557
ENSG00000276675	TTC28-AS1_4	22	+	28002484	28002595	0.017539	0.824193	1.232418
ENSG00000239249	RN7SL757P	22	-	28056153	28056453	0.000000	0.000000	0.000000
ENSG00000201209	SNORD42	22	-	28232756	28232823	0.000000	0.000000	0.000000
ENSG00000199797	Y_RNA	22	+	28303754	28303850	0.000000	0.000000	0.000000
ENSG00000276162	MIR5739	22	+	28459869	28459948	0.000000	0.000000	0.000000
ENSG00000266503	RN7SL162P	22	-	28642979	28643270	0.000000	0.000000	0.000000
ENSG00000225465	RFPL1S	22	-	29436534	29478175	4.669159	235.414871	352.016754
ENSG00000274457	AC000041.10	22	+	29437583	29437733	0.000000	0.000000	0.000000
ENSG00000128250	RFPL1	22	+	29438583	29442455	0.000000	0.000000	0.000000
ENSG00000282816	AC000035.3	22	-	29480220	29481113	0.000000	0.000000	0.000000
ENSG00000100285	NEFH	22	+	29480230	29491390	10.767909	506.005554	756.632019
ENSG00000100296	THOC5	22	-	29505879	29555216	1.096453	134.157547	200.606293
ENSG00000234208	CTA-256D12.11	22	-	29513889	29535390	0.093426	4.390275	6.564794
ENSG00000184117	NIPSNAP1	22	-	29554808	29581337	6.517876	435.476227	651.169189
ENSG00000186575	NF2	22	+	29603556	29698598	5.428452	497.069000	743.269165
ENSG00000233010	RPEP4	22	+	29608900	29609501	0.328904	15.455856	23.111200
ENSG00000100314	CABP7	22	+	29720084	29731839	1.555322	73.087692	109.288292
ENSG00000100319	ZMAT5	22	-	29730956	29767011	0.452876	74.928886	112.041435
ENSG00000200976	Y_RNA	22	+	29758758	29758859	0.000000	0.000000	0.000000
ENSG00000184076	UQCR10	22	+	29767369	29770413	17.533333	889.981018	1330.791992
ENSG00000100325	ASCC2	22	-	29788608	29838304	0.779578	173.315338	259.159058
ENSG00000099985	OSM	22	-	30262829	30266840	0.000000	0.000000	0.000000
ENSG00000232530	RP1-102K2.6	22	+	30239194	30240538	0.000000	0.000000	0.000000
ENSG00000128342	LIF	22	-	30240447	30246851	0.121441	5.706755	8.533333
ENSG00000268812	RP1-102K2.8	22	+	30246205	30246998	0.000000	0.000000	0.000000
ENSG00000239282	GATSL3	22	-	30285117	30289627	0.416167	45.958691	68.722206
ENSG00000248751	RP1-130H16.18	22	-	30285238	30299482	0.000000	0.000000	0.000000
ENSG00000099992	TBC1D10A	22	-	30291990	30327046	0.130817	82.181389	122.886147
ENSG00000181123	RP4-539M6.14	22	+	30475364	30492804	0.000000	0.000000	0.000000
ENSG00000214161	SDC4P	22	-	30481311	30481911	0.000000	0.000000	0.000000
ENSG00000133488	SEC14L4	22	-	30488913	30505711	0.059832	2.865149	4.284268
ENSG00000214491	SEC14L6	22	-	30522799	30546682	0.000000	0.000000	0.000000
ENSG00000225774	SIRPAP1	22	+	30542536	30544305	0.000000	0.000000	0.000000
ENSG00000128242	GAL3ST1	22	-	30554635	30574587	0.168054	69.903839	104.527473
ENSG00000100330	MTMR3	22	+	29883155	30030866	2.985034	300.515106	449.361359
ENSG00000207455	RNU6-331P	22	-	29899587	29899693	0.000000	0.000000	0.000000
ENSG00000279159	RP3-394A18.1	22	-	29978950	30028236	0.034157	1.605106	2.400120
ENSG00000275818	MIR6818	22	+	30007049	30007113	0.000000	0.000000	0.000000
ENSG00000227117	HORMAD2-AS1	22	-	30008742	30080480	0.000000	0.000000	0.000000
ENSG00000227201	CNN2P1	22	-	30046276	30047193	0.000000	0.000000	0.000000
ENSG00000176635	HORMAD2	22	+	30080174	30177075	0.000000	0.000000	0.000000
ENSG00000226573	CTA-85E5.7	22	-	30105094	30105408	0.000000	0.000000	0.000000
ENSG00000225971	CTA-85E5.6	22	-	30136673	30137681	0.000000	0.000000	0.000000
ENSG00000100029	PES1	22	-	30576625	30607083	1.298230	240.067963	358.974548
ENSG00000223831	RP1-56J10.8	22	+	30598309	30606687	0.000000	0.000000	0.000000
ENSG00000185339	TCN2	22	+	30606838	30627278	1.169689	92.731514	138.661789
ENSG00000100036	SLC35E4	22	+	30635652	30669016	0.864033	86.908409	129.954468
ENSG00000167065	DUSP18	22	-	30652051	30667890	0.210796	56.799934	84.933151
ENSG00000250318	CTA-963H5.5	22	-	30653877	30654814	0.000000	0.000000	0.000000
ENSG00000099995	SF3A1	22	-	30331988	30356947	4.654153	316.567993	473.365295
ENSG00000187860	CCDC157	22	+	30356635	30378658	0.224930	20.176155	30.169481
ENSG00000099999	RNF215	22	-	30368811	30421771	0.676015	146.135483	218.516937
ENSG00000100003	SEC14L2	22	+	30396857	30425317	1.849583	174.565262	261.028107
ENSG00000249590	RP4-539M6.19	22	+	30409255	30428990	0.122534	9.772926	14.613493
ENSG00000273350	RP4-539M6.20	22	+	30420512	30420912	0.498753	23.437401	35.046032
ENSG00000222915	RNU6-564P	22	+	30421045	30421148	0.000000	0.000000	0.000000
ENSG00000272689	RP4-539M6.21	22	-	30421206	30421536	0.477341	22.431208	33.541470
ENSG00000242114	MTFP1	22	+	30425530	30429053	0.573902	34.060837	50.931293
ENSG00000235989	MORC2-AS1	22	+	30922308	30932449	0.054238	3.020598	4.516712
ENSG00000133422	MORC2	22	-	30925130	30968298	1.454271	83.863281	125.401085
ENSG00000184792	OSBP2	22	+	30693782	30907824	0.084653	190.972672	285.562134
ENSG00000264661	MIR3200	22	+	30731557	30731641	0.000000	0.000000	0.000000
ENSG00000237977	EIF4HP2	22	+	30902219	30902781	2.381883	111.929436	167.368515
ENSG00000253352	TUG1	22	+	30970677	30979395	6.303870	444.243073	664.278259
ENSG00000276664	TUG1_1	22	+	30971005	30971149	0.024281	1.141013	1.706161
ENSG00000276057	TUG1_2	22	+	30971296	30971382	0.014936	0.701872	1.049513
ENSG00000276965	TUG1_3	22	+	30972857	30973093	0.056723	2.665527	3.985773
ENSG00000275307	TUG1_4	22	+	30973417	30973597	0.003032	0.142480	0.213050
ENSG00000269987	RP3-430N8.11	22	-	30976515	30978848	0.000000	0.000000	0.000000
ENSG00000269972	RP3-430N8.10	22	-	30977516	30977858	0.000000	0.000000	0.000000
ENSG00000185133	INPP5J	22	+	31122731	31134696	1.852343	124.714836	186.486557
ENSG00000138942	RNF185	22	+	31160183	31207019	3.660720	188.005554	281.125397
ENSG00000254835	RNF185-AS1	22	-	31205264	31205616	0.000000	0.000000	0.000000
ENSG00000278920	RP3-412A9.17	22	+	31051630	31068327	0.000000	0.000000	0.000000
ENSG00000240186	RN7SL633P	22	+	31059989	31060285	0.000000	0.000000	0.000000
ENSG00000183963	SMTN	22	+	31064105	31104757	0.381063	103.296211	154.459213
ENSG00000273387	RP3-412A9.16	22	-	31082156	31083565	0.140527	6.603644	9.874454
ENSG00000198832	SELM	22	-	31104772	31120069	3.639441	632.474670	945.741699
ENSG00000235573	RP3-412A9.12	22	+	31113017	31113396	0.000000	0.000000	0.000000
ENSG00000213888	LINC01521	22	+	31346777	31348719	1.111683	60.421841	90.349007
ENSG00000182541	LIMK2	22	+	31212239	31280080	0.574215	154.847748	231.544418
ENSG00000199695	RNU6-1128P	22	-	31222745	31222853	0.000000	0.000000	0.000000
ENSG00000202019	Y_RNA	22	-	31230071	31230172	0.000000	0.000000	0.000000
ENSG00000100100	PIK3IP1	22	-	31281593	31292534	5.326807	382.339233	571.713318
ENSG00000228839	PIK3IP1-AS1	22	+	31292499	31338021	0.058475	18.707703	27.973698
ENSG00000212542	RNA5SP496	22	+	31305404	31305512	0.000000	0.000000	0.000000
ENSG00000100105	PATZ1	22	-	31325804	31346232	1.423545	144.847473	216.590973
ENSG00000183530	PRR14L	22	-	31676256	31750140	2.637314	170.147736	254.422546
ENSG00000100150	DEPDC5	22	+	31753951	31907034	1.198469	91.100708	136.223236
ENSG00000242251	RN7SL20P	22	+	31757202	31757498	0.000000	0.000000	0.000000
ENSG00000236132	CTA-440B3.1	22	-	31816379	31817491	0.000000	0.000000	0.000000
ENSG00000252909	RNU6-201P	22	+	31837238	31837298	0.000000	0.000000	0.000000
ENSG00000227813	RP1-180M12.1	22	-	31890344	31891434	0.000000	0.000000	0.000000
ENSG00000185721	DRG1	22	+	31399523	31528740	6.940370	412.366577	616.613281
ENSG00000184708	EIF4ENIF1	22	-	31436977	31496108	2.457978	210.268860	314.415802
ENSG00000240591	RP11-247I13.11	22	+	31454251	31464204	0.000000	0.000000	0.000000
ENSG00000199248	RNU6-28P	22	-	31479383	31479489	0.000000	0.000000	0.000000
ENSG00000198089	SFI1	22	+	31488688	31618586	0.415964	382.926849	572.591980
ENSG00000233733	H2AFZP6	22	-	31521199	31521592	0.000000	0.000000	0.000000
ENSG00000229169	RP11-247I13.6	22	-	31538352	31538589	0.000000	0.000000	0.000000
ENSG00000214093	RP11-247I13.3	22	+	31559483	31559939	0.201313	9.460100	14.145723
ENSG00000241878	PISD	22	-	31618491	31662432	1.645187	904.134583	1351.955688
ENSG00000128253	RFPL2	22	-	32190435	32203477	0.611111	49.723927	74.352371
ENSG00000279219	AL008723.1	22	+	32191094	32191452	0.000000	0.000000	0.000000
ENSG00000254127	IGLCOR22-1	22	+	32199919	32200234	0.000000	0.000000	0.000000
ENSG00000242082	RP1-90G24.10	22	+	32205115	32269666	1.038603	48.806026	72.979836
ENSG00000100191	SLC5A4	22	-	32218476	32255341	0.000000	0.000000	0.000000
ENSG00000214076	CPSF1P1	22	+	32269381	32273110	1.850719	86.968987	130.045044
ENSG00000224050	RP1-90G24.6	22	+	32273420	32277186	0.406780	19.115406	28.583336
ENSG00000128276	RFPL3	22	+	32354885	32361161	0.000000	0.000000	0.000000
ENSG00000271093	IGLCOR22-2	22	-	32356676	32356988	0.000000	0.000000	0.000000
ENSG00000205853	RFPL3S	22	-	32359906	32382052	0.107821	22.361002	33.436489
ENSG00000274617	RFPL3-AS1_1	22	+	32362972	32363059	0.000000	0.000000	0.000000
ENSG00000274170	RFPL3-AS1_2	22	+	32368497	32368567	0.000000	0.000000	0.000000
ENSG00000230736	RP1-149A16.3	22	+	32376664	32384343	0.000000	0.000000	0.000000
ENSG00000243519	IGLVIVOR22-2	22	+	32376682	32377135	0.000000	0.000000	0.000000
ENSG00000241954	RP1-149A16.17	22	+	32383786	32385631	0.000000	0.000000	0.000000
ENSG00000128254	C22orf24	22	-	31933521	31945518	0.000000	0.000000	0.000000
ENSG00000128245	YWHAH	22	+	31944461	31957603	16.260893	4733.662598	7078.262695
ENSG00000100220	RTCB	22	-	32387582	32412255	6.704206	474.594666	709.663208
ENSG00000100225	FBXO7	22	+	32474676	32498829	2.736006	564.296082	843.794128
ENSG00000185666	SYN3	22	-	32512552	33058372	0.049643	223.649475	334.423920
ENSG00000236054	LL22NC03-104C7.1	22	+	32583300	32584204	0.000000	0.000000	0.000000
ENSG00000251890	RNA5SP497	22	-	32635102	32635198	0.000000	0.000000	0.000000
ENSG00000229673	LL22NC01-116C6.1	22	+	32783177	32784982	0.000000	0.000000	0.000000
ENSG00000100234	TIMP3	22	+	32801701	32863043	8.145557	382.776031	572.366394
ENSG00000228194	CTA-415G2.2	22	+	33014980	33015461	0.000000	0.000000	0.000000
ENSG00000224404	LL22NC03-13G6.2	22	-	34208141	34209262	0.751445	35.311901	52.802021
ENSG00000237316	RP1-288L1.4	22	-	34711908	34724919	0.000000	0.000000	0.000000
ENSG00000100292	HMOX1	22	+	35380361	35394214	0.901455	56.571739	84.591934
ENSG00000100297	MCM5	22	+	35400063	35425430	0.604664	74.496742	111.395264
ENSG00000100302	RASD2	22	+	35540868	35554001	2.830891	133.029221	198.919098
ENSG00000100281	HMGXB4	22	+	35257452	35295807	1.187146	97.248009	145.415314
ENSG00000273176	RP3-510H16.3	22	-	35298838	35299541	0.000000	0.000000	0.000000
ENSG00000100284	TOM1	22	+	35299275	35347994	0.691996	338.796936	506.604340
ENSG00000266320	MIR3909	22	+	35335640	35335758	0.000000	0.000000	0.000000
ENSG00000274280	MIR6069	22	-	35336721	35336799	0.000000	0.000000	0.000000
ENSG00000221963	APOL6	22	+	35648395	35668409	0.891315	41.884674	62.630310
ENSG00000133424	LARGE1	22	-	33162226	33922841	0.404115	366.413483	547.899475
ENSG00000232073	RP1-302D9.3	22	+	33164063	33166439	0.000000	0.000000	0.000000
ENSG00000230741	SC22CB-1D7.1	22	+	33320865	33322813	0.000000	0.000000	0.000000
ENSG00000266012	MIR4764	22	-	33436582	33436669	0.000000	0.000000	0.000000
ENSG00000253007	SNORA76	22	-	33704786	33704920	0.000000	0.000000	0.000000
ENSG00000281295	SNORA50	22	-	33704786	33704922	0.000000	0.000000	0.000000
ENSG00000232081	LARGE-IT1	22	-	33723832	33724912	0.000000	0.000000	0.000000
ENSG00000224973	LARGE-AS1	22	+	33725014	33750843	0.000000	0.000000	0.000000
ENSG00000273082	LL22NC03-32F9.1	22	+	33922422	33922766	0.000000	0.000000	0.000000
ENSG00000279805	CTA-212A2.1	22	-	36137430	36139350	0.108798	5.112636	7.644943
ENSG00000128284	APOL3	22	-	36140330	36166177	0.112759	41.761978	62.446842
ENSG00000100336	APOL4	22	-	36189124	36204840	0.146624	15.801295	23.627735
ENSG00000100342	APOL1	22	+	36253010	36267530	0.310884	17.136431	25.624170
ENSG00000128335	APOL2	22	-	36226203	36239954	5.383382	427.338440	639.000732
ENSG00000100320	RBFOX2	22	-	35738736	36028425	6.522679	986.831055	1475.612183
ENSG00000237406	NDUFA9P1	22	-	35897270	35898404	0.088987	4.181677	6.252877
ENSG00000279652	RP1-78B3.1	22	+	35992321	36000469	0.000000	0.000000	0.000000
ENSG00000223695	RP4-633O19__A.1	22	+	36388626	36396517	0.000000	0.000000	0.000000
ENSG00000228719	RP5-1119A7.14	22	-	36445395	36454944	0.000000	0.000000	0.000000
ENSG00000100348	TXN2	22	-	36467036	36482030	3.127317	181.961990	272.088440
ENSG00000100350	FOXRED2	22	-	36487190	36507101	3.024565	261.020813	390.305389
ENSG00000100345	MYH9	22	-	36281281	36388018	7.244113	501.710876	750.210144
ENSG00000278420	MIR6819	22	-	36286847	36286907	0.000000	0.000000	0.000000
ENSG00000100353	EIF3D	22	-	36510850	36529436	5.119901	527.378845	788.591553
ENSG00000234688	RP1-293L6.1	22	+	36703918	36721472	0.911392	42.828133	64.041061
ENSG00000261675	RP5-1119A7.17	22	-	36560870	36562915	3.258065	153.102982	228.935471
ENSG00000166862	CACNG2	22	-	36563921	36703558	1.329478	142.927246	213.719650
ENSG00000100360	IFT27	22	-	36758202	36776256	0.816623	174.321747	260.663971
ENSG00000183822	CTA-833B7.2	22	-	36847372	36870441	0.000000	0.000000	0.000000
ENSG00000100365	NCF4	22	+	36860988	36878015	0.000000	0.000000	0.000000
ENSG00000100362	PVALB	22	-	36800684	36819479	5.259945	1294.340210	1935.431763
ENSG00000234979	CITF22-24E5.1	22	+	36816326	36819736	0.000000	0.000000	0.000000
ENSG00000100368	CSF2RB	22	+	36913628	36940449	0.112461	5.991150	8.958590
ENSG00000128311	TST	22	-	37010859	37020183	1.222132	78.555351	117.464104
ENSG00000252412	Y_RNA	22	+	37013225	37013319	0.000000	0.000000	0.000000
ENSG00000128309	MPST	22	+	37019635	37029822	0.790976	101.738808	152.130417
ENSG00000100379	KCTD17	22	+	37051736	37063390	3.531697	392.604950	587.063660
ENSG00000201078	RN7SKP214	22	-	37055033	37055347	0.000000	0.000000	0.000000
ENSG00000278195	SSTR3	22	-	37204238	37212322	1.678611	90.656120	135.558426
ENSG00000128340	RAC2	22	-	37225261	37244448	0.283537	33.279545	49.763027
ENSG00000100385	IL2RB	22	-	37125838	37175054	0.000000	0.000000	0.000000
ENSG00000235237	RP1-151B14.6	22	+	37166757	37182850	0.000000	0.000000	0.000000
ENSG00000133466	C1QTNF6	22	-	37180167	37199385	0.157709	14.248820	21.306314
ENSG00000100055	CYTH4	22	+	37282027	37315345	0.325183	37.538948	56.132130
ENSG00000100060	MFNG	22	-	37469063	37486401	0.183315	18.297180	27.359842
ENSG00000100065	CARD10	22	-	37490362	37519542	0.128611	10.019916	14.982818
ENSG00000128283	CDC42EP1	22	+	37560447	37569405	2.487059	246.042725	367.908600
ENSG00000243902	ELFN2	22	-	37339583	37427445	0.194051	9.803893	14.659799
ENSG00000237862	RP1-63G5.7	22	-	37352190	37354839	0.000000	0.000000	0.000000
ENSG00000166897	ELFN2	22	-	37367960	37427470	1.251293	108.845352	162.756866
ENSG00000272694	RP1-63G5.8	22	+	37371684	37372858	0.000000	0.000000	0.000000
ENSG00000189060	H1F0	22	+	37805093	37807436	7.350683	345.423279	516.512756
ENSG00000128310	GALR3	22	+	37823382	37825495	0.000000	0.000000	0.000000
ENSG00000100116	GCAT	22	+	37807905	37817176	2.343631	164.288635	245.661407
ENSG00000100083	GGA1	22	+	37608475	37633564	1.512502	420.707611	629.085693
ENSG00000100092	SH3BP1	22	+	37634654	37666932	0.489986	58.629375	87.668732
ENSG00000233360	Z83844.1	22	-	37641832	37658377	0.000000	0.000000	0.000000
ENSG00000241360	PDXP	22	+	37658727	37666934	14.662694	915.157410	1368.438232
ENSG00000241333	RN7SL385P	22	-	37669464	37669739	0.000000	0.000000	0.000000
ENSG00000100097	LGALS1	22	+	37675608	37679806	4.645580	1001.135071	1497.000977
ENSG00000273899	NOL12	22	+	37681673	37693478	1.226623	147.015320	219.832550
ENSG00000100101	RP1-37E16.12	22	+	37686414	37726503	0.000000	0.000000	0.000000
ENSG00000100106	TRIOBP	22	+	37697004	37776556	0.283167	22.939661	34.301762
ENSG00000100124	ANKRD54	22	-	37830855	37849327	1.786437	241.379318	360.935425
ENSG00000207696	MIR659	22	-	37847678	37847774	0.000000	0.000000	0.000000
ENSG00000100129	EIF3L	22	+	37848868	37889407	9.675817	1217.111206	1819.950928
ENSG00000279738	RP5-1014D13.2	22	+	37876148	37895563	0.246604	11.588415	17.328199
ENSG00000207227	RNU6-900P	22	+	37891347	37891448	0.000000	0.000000	0.000000
ENSG00000273214	RP5-1039K5.18	22	+	38043230	38043920	0.156295	7.344615	10.982430
ENSG00000100156	SLC16A8	22	-	38078134	38084093	0.112574	6.205528	9.279150
ENSG00000128298	BAIAP2L2	22	-	38084889	38110670	0.238583	11.211492	16.764585
ENSG00000272720	CTA-228A9.3	22	+	38090127	38091559	0.343336	16.134045	24.125298
ENSG00000100151	PICK1	22	+	38056311	38075701	2.920270	329.341370	492.465363
ENSG00000233739	RP5-1039K5.13	22	-	38057180	38073940	0.000000	0.000000	0.000000
ENSG00000100139	MICALL1	22	+	37905657	37942822	0.891103	98.134476	146.740845
ENSG00000278948	RP5-1039K5.12	22	+	37943050	37944898	1.105462	51.947868	77.677841
ENSG00000128346	C22orf23	22	-	37943050	37953669	0.000000	0.000000	0.000000
ENSG00000279010	MIR4534	22	+	37948352	38002889	0.677947	31.899956	47.700123
ENSG00000272582	RP5-1039K5.17	22	+	37950965	37951778	0.000762	0.035808	0.053544
ENSG00000100142	POLR2F	22	+	37952607	38041915	0.107848	104.107246	155.671951
ENSG00000100146	SOX10	22	-	37970686	37987422	2.514092	153.472305	229.487701
ENSG00000222044	RP5-1039K5.16	22	-	38032165	38034228	0.000000	0.000000	0.000000
ENSG00000184381	PLA2G6	22	-	38111495	38205690	1.542385	236.332947	353.389557
ENSG00000279080	CTA-228A9.4	22	+	38130216	38150612	0.000000	0.000000	0.000000
ENSG00000185022	MAFF	22	+	38200767	38216511	0.538824	57.351906	85.758514
ENSG00000198792	TMEM184B	22	-	38219291	38273034	4.855650	503.882019	753.456726
ENSG00000235246	RP1-5O6.5	22	+	38231320	38232248	0.000000	0.000000	0.000000
ENSG00000241693	RN7SL704P	22	+	38231720	38231993	0.000000	0.000000	0.000000
ENSG00000228620	RP3-434P1.6	22	+	38424288	38427336	0.000000	0.000000	0.000000
ENSG00000168135	KCNJ4	22	-	38426327	38455199	4.705085	221.101349	330.613678
ENSG00000213923	CSNK1E	22	-	38290691	38398522	4.408063	846.470215	1265.730103
ENSG00000244627	RP3-449O17.1	22	-	38335762	38398929	0.082927	89.593582	133.969620
ENSG00000229955	RP1-5O6.4	22	-	38387918	38388857	0.149723	7.035783	10.520633
ENSG00000100221	JOSD1	22	-	38685543	38701556	4.681077	266.897736	399.093170
ENSG00000184949	FAM227A	22	-	38578120	38656629	0.219831	11.223005	16.781801
ENSG00000100211	CBY1	22	+	38656636	38673854	0.795149	178.289001	266.596222
ENSG00000230912	RP3-508I15.10	22	-	38666508	38668750	0.000000	0.000000	0.000000
ENSG00000228274	RP3-508I15.9	22	-	38667585	38681820	0.070238	48.163464	72.019012
ENSG00000100216	TOMM22	22	+	38681948	38685421	3.527613	194.880951	291.406189
ENSG00000100196	KDELR3	22	+	38468062	38483447	0.000000	0.000000	0.000000
ENSG00000100201	DDX17	22	-	38483440	38507660	25.677721	2415.518066	3611.933105
ENSG00000100206	DMC1	22	-	38518949	38570286	0.000000	0.000000	0.000000
ENSG00000221890	NPTXR	22	-	38818452	38843982	11.034751	518.544983	775.382263
ENSG00000100226	GTPBP1	22	+	38705723	38738299	2.082329	225.653976	337.421234
ENSG00000229598	PRDX3P1	22	-	38722743	38723505	0.000000	0.000000	0.000000
ENSG00000244491	RP3-508I15.18	22	+	38734725	38738765	0.053921	2.533855	3.788884
ENSG00000100242	SUN2	22	-	38734725	38794143	10.166790	1104.102295	1650.968262
ENSG00000230149	RP3-508I15.19	22	+	38734730	38738990	0.000000	0.000000	0.000000
ENSG00000273096	RP3-508I15.20	22	-	38736610	38736792	0.546448	25.678684	38.397430
ENSG00000225450	RP3-508I15.14	22	+	38739003	38749041	0.000000	0.000000	0.000000
ENSG00000272669	RP3-508I15.21	22	+	38742625	38743115	0.000000	0.000000	0.000000
ENSG00000273076	RP3-508I15.22	22	+	38743495	38743910	0.000000	0.000000	0.000000
ENSG00000100246	DNAL4	22	-	38778508	38794198	0.501112	168.113358	251.380539
ENSG00000128383	APOBEC3A	22	+	38952741	38992778	0.000000	0.000000	0.000000
ENSG00000179750	APOBEC3B	22	+	38982347	38992804	0.000000	0.000000	0.000000
ENSG00000249310	APOBEC3B-AS1	22	-	38991559	38998209	0.000000	0.000000	0.000000
ENSG00000244509	APOBEC3C	22	+	39014083	39020352	0.157386	7.395883	11.059091
ENSG00000243811	APOBEC3D	22	+	39014363	39033276	0.122581	13.838675	20.693020
ENSG00000128394	APOBEC3F	22	+	39040604	39053910	0.000000	0.000000	0.000000
ENSG00000239713	APOBEC3G	22	+	39040961	39087743	0.078052	11.882631	17.768143
ENSG00000259421	CTA-150C2.20	22	+	39070414	39070671	0.000000	0.000000	0.000000
ENSG00000183741	CBX6	22	-	38861450	38872314	16.973040	1097.463379	1641.041016
ENSG00000100311	PDGFB	22	-	39223359	39244751	0.656056	56.774700	84.895416
ENSG00000100307	CBX7	22	-	39120167	39152674	2.481156	600.301575	897.633179
ENSG00000226024	COX5BP7	22	-	39120293	39120566	0.000000	0.000000	0.000000
ENSG00000279833	RP4-742C19.13	22	+	39133090	39136760	0.000000	0.000000	0.000000
ENSG00000100316	RPL3	22	-	39312882	39320389	22.876102	3861.028076	5773.409668
ENSG00000209480	SNORD83B	22	-	39313819	39313911	0.068823	3.234130	4.836007
ENSG00000209482	SNORD83A	22	-	39315213	39315307	0.294737	13.850282	20.710377
ENSG00000263764	SNORD43	22	-	39319050	39319113	0.306741	14.414372	21.553865
ENSG00000100324	TAB1	22	+	39399741	39437060	1.322869	165.782272	247.894852
ENSG00000100321	SYNGR1	22	+	39349925	39385588	8.379036	1633.866821	2443.127197
ENSG00000280216	RP3-333H23.9	22	+	39379610	39380015	0.980296	46.066067	68.882767
ENSG00000128268	MGAT3	22	+	39457344	39492194	2.270323	445.331390	665.905701
ENSG00000227188	MGAT3-AS1	22	-	39475807	39476822	0.000000	0.000000	0.000000
ENSG00000100335	MIEF1	22	+	39499432	39518132	1.537577	191.211197	285.918823
ENSG00000128272	ATF4	22	+	39519695	39522685	19.863167	1621.329834	2424.380859
ENSG00000187051	RPS19BP1	22	-	39529093	39532855	3.040657	529.810669	792.227905
ENSG00000100346	CACNA1I	22	+	39570753	39689737	1.921192	98.646629	147.506683
ENSG00000100351	GRAP2	22	+	39901082	39973721	0.004168	1.315729	1.967414
ENSG00000225528	RP3-370M22.8	22	+	39960397	39964718	0.000000	0.000000	0.000000
ENSG00000176177	ENTHD1	22	-	39743044	39893864	0.000000	0.000000	0.000000
ENSG00000235647	RP1-172B20.6	22	+	39750127	39751293	0.000000	0.000000	0.000000
ENSG00000238875	RN7SKP210	22	-	39874255	39874515	0.000000	0.000000	0.000000
ENSG00000226085	UQCRFS1P1	22	+	39875289	39876108	1.119512	52.608105	78.665100
ENSG00000133477	FAM83F	22	+	39994949	40043529	0.038927	2.989678	4.470477
ENSG00000261202	RP3-496C20.1	22	-	40043068	40044530	0.000000	0.000000	0.000000
