Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000226912	ISCA2P1	22	-	26644889	26645336	0.000000	0.000000	0.000000
ENSG00000225783	MIAT	22	+	26646428	26676475	3.821498	613.784424	912.280579
ENSG00000278404	MIAT_exon1	22	+	26657521	26657655	0.000292	0.015010	0.022310
ENSG00000206028	CTA-373H7.7	22	-	26667693	26672654	0.000000	0.000000	0.000000
ENSG00000277941	MIAT_exon5_1	22	+	26671402	26671550	0.005472	0.281291	0.418089
ENSG00000275942	MIAT_exon5_2	22	+	26672164	26672248	0.024353	1.251878	1.860693
ENSG00000244625	MIATNB	22	+	26672767	26780207	0.010783	32.274025	47.969555
ENSG00000276991	MIAT_exon5_3	22	+	26673254	26673630	0.129385	6.651102	9.885671
ENSG00000183765	CHEK2	22	-	28687743	28742422	0.000000	0.000000	0.000000
ENSG00000100209	HSCB	22	+	28742031	28757515	0.404429	84.753860	125.971428
ENSG00000159873	CCDC117	22	+	28772674	28789301	2.261792	136.079483	202.257767
ENSG00000100219	XBP1	22	-	28794555	28800597	3.547721	296.640900	440.903534
ENSG00000226471	CTA-292E10.6	22	+	28800683	28848559	0.015697	50.624405	75.244102
ENSG00000272858	CTA-292E10.8	22	+	28814914	28815662	0.077437	3.980689	5.916580
ENSG00000224256	CTA-292E10.7	22	-	28835893	28836137	0.000000	0.000000	0.000000
ENSG00000183762	KREMEN1	22	+	29073078	29168333	0.385166	66.977577	99.550163
ENSG00000226772	CTA-747E2.10	22	-	29099041	29111683	0.000000	0.000000	0.000000
ENSG00000200871	RNU6-810P	22	+	29134014	29134120	1.000000	51.405514	76.405083
ENSG00000183579	ZNRF3	22	+	28883592	29057487	0.199326	117.554634	174.723907
ENSG00000235786	ZNRF3-IT1	22	+	28992721	29018620	0.200297	10.296370	15.303709
ENSG00000177993	ZNRF3-AS1	22	-	29024999	29031476	0.000000	0.000000	0.000000
ENSG00000186998	EMID1	22	+	29205851	29259597	0.198322	44.672935	66.398308
ENSG00000185340	GAS2L1	22	+	29306582	29312785	2.694041	189.532181	281.705597
ENSG00000100276	RASL10A	22	-	29312933	29319679	0.586607	57.944859	86.124649
ENSG00000273216	AC002059.10	22	-	29316744	29317220	0.000000	0.000000	0.000000
ENSG00000100263	RHBDD3	22	-	29259852	29268209	1.131719	122.530281	182.119308
ENSG00000237015	CTA-984G1.5	22	+	29260889	29262037	0.000000	0.000000	0.000000
ENSG00000182944	EWSR1	22	+	29268009	29300525	4.190037	964.587341	1433.686157
ENSG00000100280	AP1B1	22	-	29327680	29423179	1.483725	470.725189	699.648560
ENSG00000280968	MIR3653	22	-	29333158	29333267	0.422738	21.731064	32.299332
ENSG00000239127	SNORD125	22	-	29333163	29333258	0.807280	41.498642	61.680294
ENSG00000242156	AC000041.8	22	-	29419155	29423193	1.097143	56.399200	83.827301
ENSG00000180957	PITPNB	22	-	27851669	27920134	2.418795	239.853378	356.499084
ENSG00000235954	TTC28-AS1	22	+	27919376	28008581	0.249155	215.224930	319.893280
ENSG00000277460	TTC28-AS1_1	22	+	27919384	27919545	0.042683	2.194142	3.261198
ENSG00000264073	MIR3199-1	22	-	27920525	27920612	0.000000	0.000000	0.000000
ENSG00000283225	MIR3199-2	22	+	27920526	27920611	0.000000	0.000000	0.000000
ENSG00000276150	TTC28-AS1_2	22	+	27922022	27922178	0.000000	0.000000	0.000000
ENSG00000100154	TTC28	22	-	27978014	28679865	0.068333	73.697456	109.538071
ENSG00000274342	TTC28-AS1_3	22	+	27994474	27994654	0.023645	1.215483	1.806598
ENSG00000276675	TTC28-AS1_4	22	+	28002484	28002595	0.000000	0.000000	0.000000
ENSG00000239249	RN7SL757P	22	-	28056153	28056453	0.664452	34.156498	50.767509
ENSG00000201209	SNORD42	22	-	28232756	28232823	0.000000	0.000000	0.000000
ENSG00000199797	Y_RNA	22	+	28303754	28303850	0.000000	0.000000	0.000000
ENSG00000276162	MIR5739	22	+	28459869	28459948	0.000000	0.000000	0.000000
ENSG00000266503	RN7SL162P	22	-	28642979	28643270	0.000000	0.000000	0.000000
ENSG00000225465	RFPL1S	22	-	29436534	29478175	4.412215	243.741394	362.277893
ENSG00000274457	AC000041.10	22	+	29437583	29437733	0.000000	0.000000	0.000000
ENSG00000128250	RFPL1	22	+	29438583	29442455	0.000000	0.000000	0.000000
ENSG00000282816	AC000035.3	22	-	29480220	29481113	0.000000	0.000000	0.000000
ENSG00000100285	NEFH	22	+	29480230	29491390	8.314565	427.414459	635.274963
ENSG00000100296	THOC5	22	-	29505879	29555216	1.280761	176.737350	262.688385
ENSG00000234208	CTA-256D12.11	22	-	29513889	29535390	0.000000	0.000000	0.000000
ENSG00000184117	NIPSNAP1	22	-	29554808	29581337	5.593463	413.036011	613.903992
ENSG00000100314	CABP7	22	+	29720084	29731839	1.137975	58.498192	86.947075
ENSG00000100319	ZMAT5	22	-	29730956	29767011	0.929793	154.096924	229.037445
ENSG00000200976	Y_RNA	22	+	29758758	29758859	0.000000	0.000000	0.000000
ENSG00000184076	UQCR10	22	+	29767369	29770413	13.272820	762.585999	1133.447510
ENSG00000186575	NF2	22	+	29603556	29698598	4.539679	376.219452	559.182800
ENSG00000233010	RPEP4	22	+	29608900	29609501	0.536545	27.581371	40.994766
ENSG00000100325	ASCC2	22	-	29788608	29838304	0.755273	113.928452	169.334213
ENSG00000279699	RP1-102K2.9	22	-	30275215	30276951	0.133564	6.865925	10.204968
ENSG00000232530	RP1-102K2.6	22	+	30239194	30240538	0.000000	0.000000	0.000000
ENSG00000128342	LIF	22	-	30240447	30246851	0.098262	5.051208	7.507716
ENSG00000268812	RP1-102K2.8	22	+	30246205	30246998	0.000000	0.000000	0.000000
ENSG00000239282	GATSL3	22	-	30285117	30289627	0.673802	91.119507	135.432816
ENSG00000248751	RP1-130H16.18	22	-	30285238	30299482	0.501715	28.647623	42.579559
ENSG00000099992	TBC1D10A	22	-	30291990	30327046	0.073723	55.592236	82.627892
ENSG00000214491	SEC14L6	22	-	30522799	30546682	0.181309	9.320282	13.852929
ENSG00000225774	SIRPAP1	22	+	30542536	30544305	0.000000	0.000000	0.000000
ENSG00000128242	GAL3ST1	22	-	30554635	30574587	0.199745	130.429718	193.860397
ENSG00000100330	MTMR3	22	+	29883155	30030866	2.653375	346.966034	515.702820
ENSG00000207455	RNU6-331P	22	-	29899587	29899693	0.000000	0.000000	0.000000
ENSG00000279159	RP3-394A18.1	22	-	29978950	30028236	0.027718	1.424858	2.117796
ENSG00000275818	MIR6818	22	+	30007049	30007113	0.000000	0.000000	0.000000
ENSG00000227117	HORMAD2-AS1	22	-	30008742	30080480	0.050963	11.582690	17.215593
ENSG00000227201	CNN2P1	22	-	30046276	30047193	0.000000	0.000000	0.000000
ENSG00000176635	HORMAD2	22	+	30080174	30177075	0.000000	0.000000	0.000000
ENSG00000226573	CTA-85E5.7	22	-	30105094	30105408	0.000000	0.000000	0.000000
ENSG00000225971	CTA-85E5.6	22	-	30136673	30137681	0.000000	0.000000	0.000000
ENSG00000099995	SF3A1	22	-	30331988	30356947	4.580359	346.366547	514.811768
ENSG00000187860	CCDC157	22	+	30356635	30378658	0.038720	4.295136	6.383950
ENSG00000099999	RNF215	22	-	30368811	30421771	0.845058	257.350708	382.505676
ENSG00000100003	SEC14L2	22	+	30396857	30425317	1.607808	251.214478	373.385284
ENSG00000249590	RP4-539M6.19	22	+	30409255	30428990	0.493538	25.543140	37.965302
ENSG00000273350	RP4-539M6.20	22	+	30420512	30420912	0.461347	23.715780	35.249256
ENSG00000222915	RNU6-564P	22	+	30421045	30421148	0.000000	0.000000	0.000000
ENSG00000272689	RP4-539M6.21	22	-	30421206	30421536	0.000000	0.000000	0.000000
ENSG00000242114	MTFP1	22	+	30425530	30429053	0.000000	0.000000	0.000000
ENSG00000100029	PES1	22	-	30576625	30607083	1.337825	242.279602	360.105164
ENSG00000223831	RP1-56J10.8	22	+	30598309	30606687	0.000000	0.000000	0.000000
ENSG00000185339	TCN2	22	+	30606838	30627278	0.976618	81.240150	120.748909
ENSG00000100036	SLC35E4	22	+	30635652	30669016	0.425240	44.548943	66.214020
ENSG00000167065	DUSP18	22	-	30652051	30667890	0.132774	29.177309	43.366837
ENSG00000250318	CTA-963H5.5	22	-	30653877	30654814	0.316993	16.295187	24.219875
ENSG00000235989	MORC2-AS1	22	+	30922308	30932449	0.000000	0.000000	0.000000
ENSG00000133422	MORC2	22	-	30925130	30968298	2.056168	129.703201	192.780563
ENSG00000184792	OSBP2	22	+	30693782	30907824	0.115625	344.223602	511.626678
ENSG00000264661	MIR3200	22	+	30731557	30731641	1.000000	51.405514	76.405083
ENSG00000237977	EIF4HP2	22	+	30902219	30902781	0.335702	17.256935	25.649338
ENSG00000253352	TUG1	22	+	30970677	30979395	6.221051	469.913910	698.442810
ENSG00000276664	TUG1_1	22	+	30971005	30971149	0.016732	0.860117	1.278410
ENSG00000276057	TUG1_2	22	+	30971296	30971382	0.004595	0.236208	0.351081
ENSG00000276965	TUG1_3	22	+	30972857	30973093	0.023528	1.209469	1.797659
ENSG00000275307	TUG1_4	22	+	30973417	30973597	0.000000	0.000000	0.000000
ENSG00000269987	RP3-430N8.11	22	-	30976515	30978848	0.000000	0.000000	0.000000
ENSG00000269972	RP3-430N8.10	22	-	30977516	30977858	0.000000	0.000000	0.000000
ENSG00000185133	INPP5J	22	+	31122731	31134696	2.033596	159.120682	236.504364
ENSG00000278920	RP3-412A9.17	22	+	31051630	31068327	0.000000	0.000000	0.000000
ENSG00000240186	RN7SL633P	22	+	31059989	31060285	0.000000	0.000000	0.000000
ENSG00000183963	SMTN	22	+	31064105	31104757	0.357683	82.888153	123.198380
ENSG00000273387	RP3-412A9.16	22	-	31082156	31083565	0.599932	30.839813	45.837852
ENSG00000198832	SELM	22	-	31104772	31120069	3.981586	742.409180	1103.458130
ENSG00000235573	RP3-412A9.12	22	+	31113017	31113396	0.000000	0.000000	0.000000
ENSG00000138942	RNF185	22	+	31160183	31207019	3.071947	171.432709	254.804001
ENSG00000254835	RNF185-AS1	22	-	31205264	31205616	0.000000	0.000000	0.000000
ENSG00000213888	LINC01521	22	+	31346777	31348719	0.944930	67.029350	99.627106
ENSG00000182541	LIMK2	22	+	31212239	31280080	0.518068	183.144318	272.211212
ENSG00000199695	RNU6-1128P	22	-	31222745	31222853	0.000000	0.000000	0.000000
ENSG00000202019	Y_RNA	22	-	31230071	31230172	0.000000	0.000000	0.000000
ENSG00000100100	PIK3IP1	22	-	31281593	31292534	4.680683	388.277405	577.104797
ENSG00000228839	PIK3IP1-AS1	22	+	31292499	31338021	0.034807	12.181410	18.105482
ENSG00000212542	RNA5SP496	22	+	31305404	31305512	0.000000	0.000000	0.000000
ENSG00000100105	PATZ1	22	-	31325804	31346232	1.685346	192.351654	285.896271
ENSG00000183530	PRR14L	22	-	31676256	31750140	2.456771	165.571976	246.093048
ENSG00000100150	DEPDC5	22	+	31753951	31907034	0.862490	108.510605	161.281570
ENSG00000242251	RN7SL20P	22	+	31757202	31757498	0.000000	0.000000	0.000000
ENSG00000236132	CTA-440B3.1	22	-	31816379	31817491	0.000000	0.000000	0.000000
ENSG00000252909	RNU6-201P	22	+	31837238	31837298	0.000000	0.000000	0.000000
ENSG00000227813	RP1-180M12.1	22	-	31890344	31891434	0.000000	0.000000	0.000000
ENSG00000185721	DRG1	22	+	31399523	31528740	5.972551	388.858521	577.968506
ENSG00000184708	EIF4ENIF1	22	-	31436977	31496108	2.370644	220.755737	328.113831
ENSG00000240591	RP11-247I13.11	22	+	31454251	31464204	0.000000	0.000000	0.000000
ENSG00000199248	RNU6-28P	22	-	31479383	31479489	0.186916	9.608513	14.281332
ENSG00000198089	SFI1	22	+	31488688	31618586	0.414034	388.486572	577.415649
ENSG00000233733	H2AFZP6	22	-	31521199	31521592	0.000000	0.000000	0.000000
ENSG00000229169	RP11-247I13.6	22	-	31538352	31538589	0.000000	0.000000	0.000000
ENSG00000214093	RP11-247I13.3	22	+	31559483	31559939	0.000000	0.000000	0.000000
ENSG00000241878	PISD	22	-	31618491	31662432	1.332680	850.744141	1264.478638
ENSG00000128253	RFPL2	22	-	32190435	32203477	0.416851	42.186600	62.702824
ENSG00000279219	AL008723.1	22	+	32191094	32191452	0.000000	0.000000	0.000000
ENSG00000254127	IGLCOR22-1	22	+	32199919	32200234	0.000000	0.000000	0.000000
ENSG00000128276	RFPL3	22	+	32354885	32361161	0.000000	0.000000	0.000000
ENSG00000271093	IGLCOR22-2	22	-	32356676	32356988	0.000000	0.000000	0.000000
ENSG00000205853	RFPL3S	22	-	32359906	32382052	0.206145	33.150078	49.271652
ENSG00000274617	RFPL3-AS1_1	22	+	32362972	32363059	0.000000	0.000000	0.000000
ENSG00000274170	RFPL3-AS1_2	22	+	32368497	32368567	0.000000	0.000000	0.000000
ENSG00000230736	RP1-149A16.3	22	+	32376664	32384343	0.000000	0.000000	0.000000
ENSG00000243519	IGLVIVOR22-2	22	+	32376682	32377135	0.000000	0.000000	0.000000
ENSG00000241954	RP1-149A16.17	22	+	32383786	32385631	0.000000	0.000000	0.000000
ENSG00000242082	RP1-90G24.10	22	+	32205115	32269666	0.604312	31.064968	46.172508
ENSG00000100191	SLC5A4	22	-	32218476	32255341	0.201970	10.382372	15.431534
ENSG00000214076	CPSF1P1	22	+	32269381	32273110	1.866923	95.970139	142.642410
ENSG00000224050	RP1-90G24.6	22	+	32273420	32277186	0.000000	0.000000	0.000000
ENSG00000128254	C22orf24	22	-	31933521	31945518	0.000000	0.000000	0.000000
ENSG00000128245	YWHAH	22	+	31944461	31957603	14.759426	4776.301758	7099.115723
ENSG00000100220	RTCB	22	-	32387582	32412255	5.799356	458.948486	682.144653
ENSG00000100225	FBXO7	22	+	32474676	32498829	2.229527	598.929688	890.201660
ENSG00000185666	SYN3	22	-	32512552	33058372	0.045625	224.326401	333.420990
ENSG00000236054	LL22NC03-104C7.1	22	+	32583300	32584204	0.000000	0.000000	0.000000
ENSG00000251890	RNA5SP497	22	-	32635102	32635198	0.000000	0.000000	0.000000
ENSG00000229673	LL22NC01-116C6.1	22	+	32783177	32784982	0.000000	0.000000	0.000000
ENSG00000100234	TIMP3	22	+	32801701	32863043	6.865305	352.914520	524.544189
ENSG00000228194	CTA-415G2.2	22	+	33014980	33015461	0.000000	0.000000	0.000000
ENSG00000234891	RP1-288L1.5	22	-	34703126	34704885	0.000000	0.000000	0.000000
ENSG00000100281	HMGXB4	22	+	35257452	35295807	0.785215	66.533028	98.889420
ENSG00000100292	HMOX1	22	+	35380361	35394214	0.852391	69.836960	103.800125
ENSG00000273176	RP3-510H16.3	22	-	35298838	35299541	0.000000	0.000000	0.000000
ENSG00000100284	TOM1	22	+	35299275	35347994	0.640479	344.937225	512.687317
ENSG00000266320	MIR3909	22	+	35335640	35335758	0.563025	28.942591	43.017971
ENSG00000274280	MIR6069	22	-	35336721	35336799	0.000000	0.000000	0.000000
ENSG00000100297	MCM5	22	+	35400063	35425430	0.507999	63.307945	94.095917
ENSG00000100302	RASD2	22	+	35540868	35554001	2.654162	136.438553	202.791458
ENSG00000221963	APOL6	22	+	35648395	35668409	0.999407	51.375027	76.359772
ENSG00000279805	CTA-212A2.1	22	-	36137430	36139350	0.070796	3.639305	5.409174
ENSG00000128284	APOL3	22	-	36140330	36166177	0.066480	13.156161	19.554276
ENSG00000133424	LARGE1	22	-	33162226	33922841	0.343542	330.281616	490.904419
ENSG00000232073	RP1-302D9.3	22	+	33164063	33166439	0.000000	0.000000	0.000000
ENSG00000230741	SC22CB-1D7.1	22	+	33320865	33322813	0.000000	0.000000	0.000000
ENSG00000266012	MIR4764	22	-	33436582	33436669	0.943182	48.484756	72.063896
ENSG00000253007	SNORA76	22	-	33704786	33704920	0.000000	0.000000	0.000000
ENSG00000281295	SNORA50	22	-	33704786	33704922	0.000000	0.000000	0.000000
ENSG00000232081	LARGE-IT1	22	-	33723832	33724912	0.000000	0.000000	0.000000
ENSG00000224973	LARGE-AS1	22	+	33725014	33750843	0.000000	0.000000	0.000000
ENSG00000273082	LL22NC03-32F9.1	22	+	33922422	33922766	0.000000	0.000000	0.000000
ENSG00000100336	APOL4	22	-	36189124	36204840	0.204331	24.088367	35.803040
ENSG00000128335	APOL2	22	-	36226203	36239954	4.618487	397.438751	590.721436
ENSG00000100342	APOL1	22	+	36253010	36267530	0.141517	8.533316	12.683244
ENSG00000100320	RBFOX2	22	-	35738736	36028425	5.763781	950.039734	1412.063843
ENSG00000237406	NDUFA9P1	22	-	35897270	35898404	0.445815	22.917349	34.062531
ENSG00000279652	RP1-78B3.1	22	+	35992321	36000469	0.000000	0.000000	0.000000
ENSG00000223695	RP4-633O19__A.1	22	+	36388626	36396517	0.000000	0.000000	0.000000
ENSG00000100348	TXN2	22	-	36467036	36482030	2.034634	123.509460	183.574661
ENSG00000100350	FOXRED2	22	-	36487190	36507101	2.093061	213.803802	317.781036
ENSG00000100345	MYH9	22	-	36281281	36388018	6.842593	516.683350	767.957153
ENSG00000278420	MIR6819	22	-	36286847	36286907	0.000000	0.000000	0.000000
ENSG00000100353	EIF3D	22	-	36510850	36529436	3.926536	443.588715	659.315125
ENSG00000234688	RP1-293L6.1	22	+	36703918	36721472	0.824367	42.377007	62.985828
ENSG00000100360	IFT27	22	-	36758202	36776256	0.793130	179.758499	267.178802
ENSG00000261675	RP5-1119A7.17	22	-	36560870	36562915	3.075269	158.085770	234.966171
ENSG00000166862	CACNG2	22	-	36563921	36703558	0.927239	108.316093	160.992462
ENSG00000183822	CTA-833B7.2	22	-	36847372	36870441	0.000000	0.000000	0.000000
ENSG00000100365	NCF4	22	+	36860988	36878015	0.245767	14.096575	20.952030
ENSG00000100362	PVALB	22	-	36800684	36819479	5.476399	1515.032104	2251.823730
ENSG00000234979	CITF22-24E5.1	22	+	36816326	36819736	0.364299	18.726978	27.834295
ENSG00000100368	CSF2RB	22	+	36913628	36940449	0.056231	3.276947	4.870595
ENSG00000128311	TST	22	-	37010859	37020183	1.120423	78.781723	117.094910
ENSG00000252412	Y_RNA	22	+	37013225	37013319	0.000000	0.000000	0.000000
ENSG00000128309	MPST	22	+	37019635	37029822	0.789349	109.007957	162.020798
ENSG00000100379	KCTD17	22	+	37051736	37063390	2.262792	278.631897	414.136414
ENSG00000201078	RN7SKP214	22	-	37055033	37055347	0.000000	0.000000	0.000000
ENSG00000128340	RAC2	22	-	37225261	37244448	0.385501	53.283100	79.195778
ENSG00000100385	IL2RB	22	-	37125838	37175054	0.000000	0.000000	0.000000
ENSG00000235237	RP1-151B14.6	22	+	37166757	37182850	0.000000	0.000000	0.000000
ENSG00000133466	C1QTNF6	22	-	37180167	37199385	0.116436	11.507947	17.104500
ENSG00000278195	SSTR3	22	-	37204238	37212322	1.034727	58.652458	87.176361
ENSG00000100055	CYTH4	22	+	37282027	37315345	0.274030	42.192154	62.711075
ENSG00000100060	MFNG	22	-	37469063	37486401	0.137542	17.924332	26.641306
ENSG00000100065	CARD10	22	-	37490362	37519542	0.000000	0.000000	0.000000
ENSG00000225867	RP5-1177I5.3	22	+	37550026	37551735	0.000000	0.000000	0.000000
ENSG00000128283	CDC42EP1	22	+	37560447	37569405	2.557882	275.615234	409.652649
ENSG00000243902	ELFN2	22	-	37339583	37427445	0.159585	8.819850	13.109125
ENSG00000237862	RP1-63G5.7	22	-	37352190	37354839	0.000000	0.000000	0.000000
ENSG00000166897	ELFN2	22	-	37367960	37427470	1.220641	116.096672	172.556900
ENSG00000272694	RP1-63G5.8	22	+	37371684	37372858	0.000000	0.000000	0.000000
ENSG00000100083	GGA1	22	+	37608475	37633564	1.354993	396.216156	588.904297
ENSG00000100092	SH3BP1	22	+	37634654	37666932	0.484765	72.082664	107.137955
ENSG00000233360	Z83844.1	22	-	37641832	37658377	0.000000	0.000000	0.000000
ENSG00000241360	PDXP	22	+	37658727	37666934	13.163903	893.509583	1328.041992
ENSG00000100097	LGALS1	22	+	37675608	37679806	4.677407	1099.836182	1634.709351
ENSG00000189060	H1F0	22	+	37805093	37807436	7.136519	366.856415	545.266296
ENSG00000273899	NOL12	22	+	37681673	37693478	0.683340	74.576859	110.845131
ENSG00000100101	RP1-37E16.12	22	+	37686414	37726503	0.000000	0.000000	0.000000
ENSG00000100106	TRIOBP	22	+	37697004	37776556	0.398058	35.054447	52.102154
ENSG00000100116	GCAT	22	+	37807905	37817176	2.356464	165.421295	245.869110
ENSG00000128310	GALR3	22	+	37823382	37825495	0.000000	0.000000	0.000000
ENSG00000100124	ANKRD54	22	-	37830855	37849327	1.066191	112.602547	167.363495
ENSG00000207696	MIR659	22	-	37847678	37847774	0.000000	0.000000	0.000000
ENSG00000100129	EIF3L	22	+	37848868	37889407	8.210125	1056.050537	1569.629883
ENSG00000279738	RP5-1014D13.2	22	+	37876148	37895563	0.520351	26.748911	39.757462
ENSG00000207227	RNU6-900P	22	+	37891347	37891448	0.000000	0.000000	0.000000
ENSG00000100156	SLC16A8	22	-	38078134	38084093	0.090785	5.474482	8.136835
ENSG00000128298	BAIAP2L2	22	-	38084889	38110670	0.077819	4.000326	5.945767
ENSG00000272720	CTA-228A9.3	22	+	38090127	38091559	1.057920	54.382919	80.830467
ENSG00000100151	PICK1	22	+	38056311	38075701	3.017273	343.164032	510.051819
ENSG00000233739	RP5-1039K5.13	22	-	38057180	38073940	0.000000	0.000000	0.000000
ENSG00000184381	PLA2G6	22	-	38111495	38205690	1.410250	286.471069	425.787872
ENSG00000279080	CTA-228A9.4	22	+	38130216	38150612	0.000000	0.000000	0.000000
ENSG00000185022	MAFF	22	+	38200767	38216511	0.844530	103.124191	153.275635
ENSG00000100139	MICALL1	22	+	37905657	37942822	0.720058	109.211632	162.323517
ENSG00000278948	RP5-1039K5.12	22	+	37943050	37944898	0.903542	46.447037	69.035202
ENSG00000128346	C22orf23	22	-	37943050	37953669	0.243302	16.181017	24.050180
ENSG00000279010	MIR4534	22	+	37948352	38002889	0.682029	35.060051	52.110481
ENSG00000272582	RP5-1039K5.17	22	+	37950965	37951778	0.000000	0.000000	0.000000
ENSG00000100142	POLR2F	22	+	37952607	38041915	0.123717	115.327850	171.414185
ENSG00000100146	SOX10	22	-	37970686	37987422	1.693063	112.154030	166.696869
ENSG00000222044	RP5-1039K5.16	22	-	38032165	38034228	0.000000	0.000000	0.000000
ENSG00000198792	TMEM184B	22	-	38219291	38273034	4.641243	522.229919	776.201111
ENSG00000235246	RP1-5O6.5	22	+	38231320	38232248	0.000000	0.000000	0.000000
ENSG00000241693	RN7SL704P	22	+	38231720	38231993	0.000000	0.000000	0.000000
ENSG00000228620	RP3-434P1.6	22	+	38424288	38427336	0.000000	0.000000	0.000000
ENSG00000168135	KCNJ4	22	-	38426327	38455199	5.146247	264.545441	393.199432
ENSG00000213923	CSNK1E	22	-	38290691	38398522	4.795948	1172.015137	1741.990479
ENSG00000244627	RP3-449O17.1	22	-	38335762	38398929	0.093161	133.442078	198.337738
ENSG00000229955	RP1-5O6.4	22	-	38387918	38388857	0.173752	8.931810	13.275536
ENSG00000224279	RP1-199H16.6	22	-	38574931	38575431	0.000000	0.000000	0.000000
ENSG00000100206	DMC1	22	-	38518949	38570286	0.051573	26.070972	38.749832
ENSG00000100196	KDELR3	22	+	38468062	38483447	0.000000	0.000000	0.000000
ENSG00000100201	DDX17	22	-	38483440	38507660	24.184870	2497.558350	3712.172607
ENSG00000184949	FAM227A	22	-	38578120	38656629	0.211019	13.486083	20.044643
ENSG00000100211	CBY1	22	+	38656636	38673854	0.523364	113.920738	169.322754
ENSG00000230912	RP3-508I15.10	22	-	38666508	38668750	0.000000	0.000000	0.000000
ENSG00000228274	RP3-508I15.9	22	-	38667585	38681820	0.089587	76.749100	114.073776
ENSG00000100216	TOMM22	22	+	38681948	38685421	3.721588	222.905090	331.308472
ENSG00000100221	JOSD1	22	-	38685543	38701556	5.353875	332.065521	493.555878
ENSG00000221890	NPTXR	22	-	38818452	38843982	11.014869	566.224976	841.591980
ENSG00000100226	GTPBP1	22	+	38705723	38738299	2.047297	283.749481	421.742767
ENSG00000229598	PRDX3P1	22	-	38722743	38723505	0.000000	0.000000	0.000000
ENSG00000244491	RP3-508I15.18	22	+	38734725	38738765	0.000000	0.000000	0.000000
ENSG00000100242	SUN2	22	-	38734725	38794143	9.263260	1138.921631	1692.802856
ENSG00000230149	RP3-508I15.19	22	+	38734730	38738990	0.000000	0.000000	0.000000
ENSG00000273096	RP3-508I15.20	22	-	38736610	38736792	0.251366	12.921597	19.205639
ENSG00000225450	RP3-508I15.14	22	+	38739003	38749041	0.000000	0.000000	0.000000
ENSG00000272669	RP3-508I15.21	22	+	38742625	38743115	0.230143	11.830619	17.584095
ENSG00000273076	RP3-508I15.22	22	+	38743495	38743910	0.000000	0.000000	0.000000
ENSG00000100246	DNAL4	22	-	38778508	38794198	0.276476	100.908516	149.982407
ENSG00000244509	APOBEC3C	22	+	39014083	39020352	0.224982	11.565315	17.189768
ENSG00000243811	APOBEC3D	22	+	39014363	39033276	0.000000	0.000000	0.000000
ENSG00000128383	APOBEC3A	22	+	38952741	38992778	0.000000	0.000000	0.000000
ENSG00000179750	APOBEC3B	22	+	38982347	38992804	0.000000	0.000000	0.000000
ENSG00000249310	APOBEC3B-AS1	22	-	38991559	38998209	0.000000	0.000000	0.000000
ENSG00000183741	CBX6	22	-	38861450	38872314	14.918619	1070.673462	1591.364258
ENSG00000128394	APOBEC3F	22	+	39040604	39053910	0.093409	5.778494	8.588696
ENSG00000239713	APOBEC3G	22	+	39040961	39087743	0.124830	23.075369	34.297401
ENSG00000259421	CTA-150C2.20	22	+	39070414	39070671	0.000000	0.000000	0.000000
ENSG00000100311	PDGFB	22	-	39223359	39244751	0.754658	73.350266	109.022026
ENSG00000100307	CBX7	22	-	39120167	39152674	2.159357	572.760803	851.306274
ENSG00000226024	COX5BP7	22	-	39120293	39120566	0.000000	0.000000	0.000000
ENSG00000279833	RP4-742C19.13	22	+	39133090	39136760	0.000000	0.000000	0.000000
ENSG00000100316	RPL3	22	-	39312882	39320389	20.898838	3851.645264	5724.780273
ENSG00000209480	SNORD83B	22	-	39313819	39313911	0.000000	0.000000	0.000000
ENSG00000209482	SNORD83A	22	-	39315213	39315307	1.936842	99.564354	147.984573
ENSG00000263764	SNORD43	22	-	39319050	39319113	0.000000	0.000000	0.000000
ENSG00000100321	SYNGR1	22	+	39349925	39385588	7.352345	1552.397949	2307.361328
ENSG00000280216	RP3-333H23.9	22	+	39379610	39380015	0.362069	18.612345	27.663912
ENSG00000100324	TAB1	22	+	39399741	39437060	1.864043	302.056488	448.952820
ENSG00000128268	MGAT3	22	+	39457344	39492194	2.136282	449.691711	668.386169
ENSG00000227188	MGAT3-AS1	22	-	39475807	39476822	0.000000	0.000000	0.000000
ENSG00000100335	MIEF1	22	+	39499432	39518132	1.267468	156.482956	232.583862
ENSG00000128272	ATF4	22	+	39519695	39522685	19.019491	1695.202637	2519.614746
ENSG00000187051	RPS19BP1	22	-	39529093	39532855	2.888194	542.194397	805.874817
ENSG00000100346	CACNA1I	22	+	39570753	39689737	1.509637	83.716400	124.429420
ENSG00000100351	GRAP2	22	+	39901082	39973721	0.006538	2.257987	3.356093
ENSG00000225528	RP3-370M22.8	22	+	39960397	39964718	0.000000	0.000000	0.000000
ENSG00000176177	ENTHD1	22	-	39743044	39893864	0.000000	0.000000	0.000000
ENSG00000235647	RP1-172B20.6	22	+	39750127	39751293	0.000000	0.000000	0.000000
ENSG00000238875	RN7SKP210	22	-	39874255	39874515	0.000000	0.000000	0.000000
ENSG00000226085	UQCRFS1P1	22	+	39875289	39876108	0.147561	7.585449	11.274410
ENSG00000100354	TNRC6B	22	+	40044817	40335808	0.587350	333.228729	495.284790
